id;nombre;tipo;comuna;barrio;longitud_m;anio;turno;cantidadFrecuencia
2548;11 DE SEPTIEMBRE DE 1888;Ciclovías mano doble;13;Belgrano;126.72;2024;mañana;20
15749;VALLE;Ciclovías mano doble;6;Caballito;58.80;2024;mañana;78
23164;RODO, JOSE E.;Ciclovías mano doble;9;Mataderos;42.35;2024;mañana;13
8658;MONTEVIDEO;Ciclovías mano doble;2;Recoleta;142.50;2024;mañana;165
30009;PEDRAZA, MANUELA;Ciclovías mano doble;13;Nuñez;43.98;2024;mañana;28
1883;MILLER;Ciclovías mano doble;12;Saavedra;101.19;2024;mañana;47
9156;ACUÑA DE FIGUEROA, FRANCISCO;Ciclovías mano doble;5;Almagro;131.40;2024;mañana;74
12454;RINCON;Ciclovías mano doble;3;Balvanera;132.31;2024;mañana;0
8004;GORRITI;Ciclovías mano doble;14;Palermo;156.07;2024;mañana;110
4620;GUATEMALA;Ciclovías mano doble;14;Palermo;129.12;2024;mañana;86
14472;CALVO, CARLOS;Ciclovías mano doble;1;Constitucion;124.92;2024;mañana;122
10348;SUIPACHA;Ciclovías mano doble;1;San Nicolas;7.74;2024;mañana;214
15077;ESTADOS UNIDOS;Ciclovías mano doble;5;Boedo;131.69;2024;mañana;78
18198;LINIERS VIRREY;Ciclovías mano doble;5;Boedo;146.23;2024;mañana;0
14099;CHIVILCOY;Ciclovías mano doble;10;Floresta;68.77;2024;mañana;70
12364;SANCHEZ DE LORIA;Ciclovías mano doble;3;Balvanera;129.44;2024;mañana;69
14691;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;71.59;2024;mañana;45
14530;MENDEZ DE ANDES;Ciclovías mano doble;7;Flores;133.13;2024;mañana;108
9636;HUMAHUACA;Ciclovías mano doble;5;Almagro;132.72;2024;mañana;202
22755;RODO, JOSE E.;Ciclovías mano doble;9;Mataderos;102.73;2024;mañana;13
1983;MILLER;Ciclovías mano doble;12;Saavedra;139.17;2024;mañana;47
4943;CERETTI;Ciclovías mano doble;12;Villa Urquiza;68.16;2024;mañana;29
9188;PADILLA;Ciclovías mano doble;15;Villa Crespo;130.44;2024;mañana;130
3043;BLANCO ENCALADA;Ciclovías mano doble;12;Villa Urquiza;115.97;2024;mañana;76
11587;LAMAS, ANDRES;Ciclovías mano doble;11;Villa Gral. Mitre;34.49;2024;mañana;53
4314;BLANCO ENCALADA;Ciclovías mano doble;12;Villa Urquiza;120.96;2024;mañana;76
15400;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;136.30;2024;mañana;45
16855;DOBLAS;Ciclovías mano doble;7;Parque Chacabuco;149.28;2024;mañana;59
14616;BOLIVAR;Ciclovías mano doble;1;San Telmo;124.32;2024;mañana;25
6427;HUMBOLDT;Ciclovías mano doble;14;Palermo;120.90;2024;mañana;226
912;MONROE;Ciclovías mano doble;13;Belgrano;130.45;2024;mañana;88
1839;IBERA;Ciclovías mano doble;12;Coghlan;105.25;2024;mañana;102
9633;ALVAREZ, JULIAN;Ciclovías mano doble;15;Villa Crespo;141.95;2024;mañana;86
17173;TACUARI;Ciclovías mano doble;4;Barracas;129.64;2024;mañana;215
33090;HORNOS, GRAL.;Ciclovías mano doble;4;Barracas;37.16;2024;mañana;48
19438;PICHEUTA;Ciclovías mano doble;7;Parque Chacabuco;65.42;2024;mañana;13
15824;VALLE;Ciclovías mano doble;6;Caballito;94.45;2024;mañana;78
15573;VALLE;Ciclovías mano doble;6;Caballito;127.07;2024;mañana;78
9227;BILLINGHURST;Ciclovías mano doble;5;Almagro;130.75;2024;mañana;0
23400;RODO, JOSE E.;Ciclovías mano doble;9;Mataderos;103.82;2024;mañana;13
5297;ROSETI;Ciclovías mano doble;15;Chacarita;131.54;2024;mañana;67
7719;GORRITI;Ciclovías mano doble;14;Palermo;100.84;2024;mañana;110
19226;RONDEAU;Ciclovías mano doble;5;Boedo;90.13;2024;mañana;0
17617;BONIFACIO, JOSE;Ciclovías mano doble;7;Flores;114.10;2024;mañana;37
11805;TACUARI;Ciclovías mano doble;1;Monserrat;126.79;2024;mañana;215
12008;TRES ARROYOS;Ciclovías mano doble;11;Villa Gral. Mitre;72.15;2024;mañana;145
30603;MONROE;Ciclovías mano doble;12;Villa Pueyrredon;27.48;2024;mañana;88
7230;ACUÑA DE FIGUEROA, FRANCISCO;Ciclovías mano doble;14;Palermo;169.83;2024;mañana;74
12469;IRIGOYEN, BERNARDO DE;Ciclovías mano doble;1;Monserrat;134.01;2024;mañana;84
680;AMENABAR;Ciclovías mano doble;12;Saavedra;16.58;2024;mañana;76
11268;LAMAS, ANDRES;Ciclovías mano doble;11;Villa Gral. Mitre;119.10;2024;mañana;53
10331;BILLINGHURST;Ciclovías mano doble;5;Almagro;115.43;2024;mañana;0
19156;DEAN FUNES;Ciclovías mano doble;4;Parque Patricios;141.46;2024;mañana;57
1340;AMENABAR;Ciclovías mano doble;13;Nuñez;103.94;2024;mañana;76
10637;URIBURU JOSE E., PRES.;Ciclovías mano doble;3;Balvanera;160.88;2024;mañana;106
3876;LA PAMPA;Ciclovías mano doble;12;Villa Urquiza;104.86;2024;mañana;245
8933;ECUADOR;Ciclovías mano doble;3;Balvanera;191.29;2024;mañana;86
16354;DEAN FUNES;Ciclovías mano doble;3;San Cristobal;137.29;2024;mañana;57
3613;LUGONES;Ciclovías mano doble;12;Villa Urquiza;120.30;2024;mañana;76
1750;SUPERI;Ciclovías mano doble;12;Coghlan;149.74;2024;mañana;245
30011;PEDRAZA, MANUELA;Ciclovías mano doble;13;Nuñez;46.43;2024;mañana;28
16275;AZOPARDO;Ciclovías mano doble;4;La Boca;167.28;2024;mañana;0
16715;BOLIVAR;Ciclovías mano doble;4;Barracas;47.11;2024;mañana;25
11872;BILLINGHURST;Ciclovías mano doble;5;Almagro;153.27;2024;mañana;0
13559;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;103.00;2024;mañana;45
18925;PICHEUTA;Ciclovías mano doble;7;Parque Chacabuco;69.86;2024;mañana;13
3513;MOLDES;Ciclovías mano doble;13;Colegiales;113.06;2024;mañana;43
10121;BOUCHARD;Ciclovías mano doble;1;San Nicolas;150.69;2024;mañana;45
6041;GORRITI;Ciclovías mano doble;14;Palermo;55.50;2024;mañana;110
10930;PELLEGRINI, CARLOS;Ciclovías mano doble;1;San Nicolas;130.24;2024;mañana;0
17090;COMBATE DE LOS POZOS;Ciclovías mano doble;4;Parque Patricios;252.26;2024;mañana;0
23694;RODO, JOSE E.;Ciclovías mano doble;9;Mataderos;103.23;2024;mañana;13
15245;ESTADOS UNIDOS;Ciclovías mano doble;5;Boedo;60.45;2024;mañana;78
5730;GRIVEO;Ciclovías mano doble;12;Villa Pueyrredon;74.88;2024;mañana;33
14897;CALVO, CARLOS;Ciclovías mano doble;3;San Cristobal;157.20;2024;mañana;122
13409;CHILE;Ciclovías mano única;1;Monserrat;130.24;2024;mañana;88
26910;UNANUE;Ciclovías mano única;8;Villa Lugano;67.03;2024;mañana;1
4465;LA PAMPA;Ciclovías mano doble;12;Villa Urquiza;47.37;2024;mañana;245
26785;UNANUE;Ciclovías mano única;8;Villa Lugano;106.09;2024;mañana;1
4115;MARTINEZ, ENRIQUE, GRAL.;Ciclovías mano doble;13;Colegiales;82.80;2024;mañana;15
8168;ALVEAR, MARCELO T. DE;Ciclovías mano doble;2;Recoleta;125.38;2024;mañana;73
13456;MEXICO;Ciclovías mano doble;3;Balvanera;87.28;2024;mañana;130
19836;PEDERNERA;Ciclovías mano doble;7;Flores;60.03;2024;mañana;8
6517;AZCUENAGA;Ciclovías mano doble;2;Recoleta;93.72;2024;mañana;116
5089;GODOY CRUZ;Ciclovías mano doble;14;Palermo;144.46;2024;mañana;86
6360;GRIVEO;Ciclovías mano doble;12;Villa Pueyrredon;69.21;2024;mañana;33
32418;YERBAL;Ciclovías mano doble;6;Caballito;30.86;2024;mañana;29
1459;11 DE SEPTIEMBRE DE 1888;Ciclovías mano doble;13;Belgrano;60.89;2024;mañana;20
18137;ESTRADA;Ciclovías mano doble;7;Parque Chacabuco;27.29;2024;mañana;23
12319;ALSINA, ADOLFO;Ciclovías mano doble;3;Balvanera;111.90;2024;mañana;0
9210;MONTEVIDEO;Ciclovías mano doble;1;San Nicolas;141.32;2024;mañana;165
1523;IBERA;Ciclovías mano doble;13;Nuñez;101.31;2024;mañana;102
4198;GUATEMALA;Ciclovías mano doble;14;Palermo;135.69;2024;mañana;86
9658;TUCUMAN;Ciclovías mano doble;3;Balvanera;108.57;2024;mañana;125
7000;AZCUENAGA;Ciclovías mano doble;2;Recoleta;141.26;2024;mañana;116
14956;GONZALEZ, ELPIDIO;Ciclovías mano doble;10;Monte Castro;141.33;2024;mañana;27
15681;VALLE;Ciclovías mano doble;6;Caballito;160.43;2024;mañana;78
17440;DOBLAS;Ciclovías mano doble;7;Parque Chacabuco;119.40;2024;mañana;59
12949;DIAZ, CESAR, GRAL.;Ciclovías mano doble;11;Villa Santa Rita;75.02;2024;mañana;48
5870;GORRITI;Ciclovías mano doble;14;Palermo;115.84;2024;mañana;110
14985;TACUARI;Ciclovías mano doble;1;Constitucion;135.60;2024;mañana;215
12884;GARCIA, JUAN AGUSTIN;Ciclovías mano doble;11;Villa Santa Rita;70.17;2024;mañana;29
11011;TRES ARROYOS;Ciclovías mano doble;6;Caballito;125.72;2024;mañana;145
15317;MORON;Ciclovías mano doble;7;Flores;131.90;2024;mañana;55
8512;BILLINGHURST;Ciclovías mano doble;2;Recoleta;130.13;2024;mañana;0
3281;BLANCO ENCALADA;Ciclovías mano doble;12;Villa Urquiza;108.96;2024;mañana;76
9552;HUMAHUACA;Ciclovías mano doble;5;Almagro;147.69;2024;mañana;202
12003;CEVALLOS, VIRREY;Ciclovías mano doble;1;Monserrat;134.34;2024;mañana;172
2815;11 DE SEPTIEMBRE DE 1888;Ciclovías mano doble;14;Palermo;155.92;2024;mañana;20
15798;CEVALLOS, VIRREY;Ciclovías mano doble;1;Constitucion;118.95;2024;mañana;172
16344;LIMA;Ciclovías mano doble;1;Constitucion;108.31;2024;mañana;0
22201;PATRON;Ciclovías mano doble;9;Liniers;98.28;2024;mañana;48
12163;ALSINA, ADOLFO;Ciclovías mano doble;3;Balvanera;117.02;2024;mañana;0
13484;LINIERS VIRREY;Ciclovías mano doble;5;Almagro;121.86;2024;mañana;0
9389;SUIPACHA;Ciclovías mano doble;1;San Nicolas;127.52;2024;mañana;214
9569;TUCUMAN;Ciclovías mano doble;1;San Nicolas;118.91;2024;mañana;125
6653;ALVAREZ, JULIAN;Ciclovías mano doble;14;Palermo;72.43;2024;mañana;86
13570;AZOPARDO;Ciclovías mano doble;1;San Telmo;138.57;2024;mañana;0
6223;NUEVA YORK;Ciclovías mano doble;15;Agronomia;64.85;2024;mañana;5
13764;DIAZ, CESAR, GRAL.;Ciclovías mano doble;11;Villa Santa Rita;105.07;2024;mañana;48
20942;RODO, JOSE E.;Ciclovías mano doble;9;Parque Avellaneda;41.50;2024;mañana;13
2738;PEDRAZA, MANUELA;Ciclovías mano doble;12;Villa Urquiza;131.59;2024;mañana;28
18154;FINOCHIETTO ENRIQUE DR.;Ciclovías mano doble;4;Barracas;148.17;2024;mañana;0
14520;TREINTA Y TRES ORIENTALES;Ciclovías mano doble;5;Almagro;137.21;2024;mañana;52
17577;ESTRADA;Ciclovías mano doble;7;Parque Chacabuco;61.75;2024;mañana;23
12129;DIAZ, CESAR, GRAL.;Ciclovías mano doble;11;Villa Gral. Mitre;128.66;2024;mañana;48
28821;ARENALES;Ciclovías mano doble;1;Retiro;34.28;2024;mañana;82
17548;ESTRADA;Ciclovías mano doble;7;Parque Chacabuco;64.39;2024;mañana;23
24299;PATRON;Ciclovías mano doble;9;Liniers;103.25;2024;mañana;48
3041;PEDRAZA, MANUELA;Ciclovías mano doble;12;Villa Urquiza;66.30;2024;mañana;28
18196;TREINTA Y TRES ORIENTALES;Ciclovías mano doble;5;Boedo;150.04;2024;mañana;52
1085;MONROE;Ciclovías mano doble;13;Belgrano;6.33;2024;mañana;88
17063;MORON;Ciclovías mano doble;10;Velez Sarsfield;109.41;2024;mañana;55
20824;HORNOS, GRAL.;Ciclovías mano doble;4;Barracas;175.20;2024;mañana;48
4330;GUATEMALA;Ciclovías mano doble;14;Palermo;129.55;2024;mañana;86
22567;POLA;Ciclovías mano doble;9;Mataderos;72.34;2024;mañana;39
16117;PAVON;Ciclovías mano doble;1;Constitucion;127.50;2024;mañana;32
11346;TACUARI;Ciclovías mano doble;1;Monserrat;66.86;2024;mañana;215
12837;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;52.73;2024;mañana;45
8344;ALVEAR, MARCELO T. DE;Ciclovías mano doble;2;Recoleta;113.56;2024;mañana;73
731;SUPERI;Ciclovías mano doble;12;Saavedra;18.33;2024;mañana;245
3594;AMENABAR;Ciclovías mano doble;13;Colegiales;107.76;2024;mañana;76
19051;PICHEUTA;Ciclovías mano doble;7;Parque Chacabuco;49.68;2024;mañana;13
28128;POLA;Ciclovías mano doble;9;Mataderos;13.36;2024;mañana;39
14386;MENDEZ DE ANDES;Ciclovías mano doble;7;Flores;54.92;2024;mañana;108
2016;SUPERI;Ciclovías mano doble;12;Coghlan;133.92;2024;mañana;245
22384;PATRON;Ciclovías mano doble;9;Liniers;104.60;2024;mañana;48
4082;MARTINEZ, ENRIQUE, GRAL.;Ciclovías mano doble;13;Colegiales;104.25;2024;mañana;15
15407;TACUARI;Ciclovías mano doble;1;Constitucion;168.41;2024;mañana;215
7946;GORRITI;Ciclovías mano doble;14;Palermo;157.06;2024;mañana;110
12013;VALLESE, FELIPE;Ciclovías mano doble;6;Caballito;154.55;2024;mañana;39
14043;TACUARI;Ciclovías mano doble;1;Constitucion;108.25;2024;mañana;215
12358;BOLIVAR;Ciclovías mano doble;1;Monserrat;129.36;2024;mañana;25
14430;CALVO, CARLOS;Ciclovías mano doble;1;Constitucion;136.67;2024;mañana;122
18677;LAS CASAS;Ciclovías mano doble;5;Boedo;101.41;2024;mañana;0
15231;DEAN FUNES;Ciclovías mano doble;3;San Cristobal;133.48;2024;mañana;57
5088;GORRITI;Ciclovías mano doble;14;Palermo;140.23;2024;mañana;110
2435;11 DE SEPTIEMBRE DE 1888;Ciclovías mano doble;13;Belgrano;126.51;2024;mañana;20
13491;CHILE;Ciclovías mano doble;1;Monserrat;122.99;2024;mañana;88
16596;LIMA;Ciclovías mano doble;1;Constitucion;99.40;2024;mañana;0
2512;AMENABAR;Ciclovías mano doble;13;Belgrano;128.51;2024;mañana;76
3000;SUPERI;Ciclovías mano doble;13;Belgrano;127.28;2024;mañana;245
18509;BONIFACIO, JOSE;Ciclovías mano doble;7;Flores;125.58;2024;mañana;37
6220;FRENCH;Ciclovías mano doble;2;Recoleta;140.00;2024;mañana;70
23900;PATRON;Ciclovías mano doble;9;Liniers;103.31;2024;mañana;48
11804;ALSINA, ADOLFO;Ciclovías mano única;1;Monserrat;130.79;2024;mañana;0
9578;PADILLA;Ciclovías mano doble;15;Villa Crespo;98.17;2024;mañana;130
1394;MONROE;Ciclovías mano doble;13;Belgrano;116.00;2024;mañana;88
1819;AMENABAR;Ciclovías mano doble;13;Belgrano;101.15;2024;mañana;76
19268;USPALLATA;Ciclovías mano doble;4;Parque Patricios;175.54;2024;mañana;0
13851;MENDEZ DE ANDES;Ciclovías mano doble;6;Caballito;128.09;2024;mañana;108
3342;MILLER;Ciclovías mano doble;12;Villa Urquiza;129.45;2024;mañana;47
11763;DIAZ, CESAR, GRAL.;Ciclovías mano doble;11;Villa Gral. Mitre;60.52;2024;mañana;48
7465;GORRITI;Ciclovías mano doble;14;Palermo;98.65;2024;mañana;110
2286;MILLER;Ciclovías mano doble;12;Villa Urquiza;174.46;2024;mañana;47
14336;GONZALEZ, ELPIDIO;Ciclovías mano doble;10;Monte Castro;116.52;2024;mañana;27
15132;ESTADOS UNIDOS;Ciclovías mano doble;5;Boedo;122.80;2024;mañana;78
14373;CALVO, CARLOS;Ciclovías mano doble;1;Constitucion;140.74;2024;mañana;122
5154;ROSETI;Ciclovías mano doble;15;Chacarita;159.15;2024;mañana;67
12029;ALSINA, ADOLFO;Ciclovías mano doble;1;Monserrat;131.16;2024;mañana;0
1388;IBERA;Ciclovías mano doble;13;Nuñez;81.18;2024;mañana;102
6082;CERETTI;Ciclovías mano doble;15;Parque Chas;95.01;2024;mañana;29
20644;PRIMERA JUNTA;Ciclovías mano doble;7;Flores;127.85;2024;mañana;8
12960;TREINTA Y TRES ORIENTALES;Ciclovías mano doble;5;Almagro;111.52;2024;mañana;52
10875;GARCIA, JUAN AGUSTIN;Ciclovías mano doble;11;Villa Gral. Mitre;123.67;2024;mañana;29
1579;MILLER;Ciclovías mano doble;12;Saavedra;26.58;2024;mañana;47
6822;GRIVEO;Ciclovías mano doble;11;Villa Devoto;58.51;2024;mañana;33
3849;LUGONES;Ciclovías mano doble;12;Villa Urquiza;122.08;2024;mañana;76
11937;ALSINA, ADOLFO;Ciclovías mano única;1;Monserrat;123.10;2024;mañana;0
11678;ALSINA, ADOLFO;Ciclovías mano única;1;Monserrat;128.78;2024;mañana;0
15438;MORON;Ciclovías mano doble;7;Flores;136.00;2024;mañana;55
8466;SUIPACHA;Ciclovías mano doble;1;Retiro;134.69;2024;mañana;214
3199;BLANCO ENCALADA;Ciclovías mano doble;12;Villa Urquiza;105.14;2024;mañana;76
21426;POLA;Ciclovías mano doble;9;Liniers;147.33;2024;mañana;39
17519;MORON;Ciclovías mano doble;10;Velez Sarsfield;59.69;2024;mañana;55
17143;DOBLAS;Ciclovías mano doble;7;Parque Chacabuco;120.38;2024;mañana;59
5910;GRIVEO;Ciclovías mano doble;12;Villa Pueyrredon;77.87;2024;mañana;33
10926;POTOSI;Ciclovías mano doble;5;Almagro;136.93;2024;mañana;118
17357;MORON;Ciclovías mano doble;10;Velez Sarsfield;116.77;2024;mañana;55
15097;DOBLAS;Ciclovías mano doble;6;Caballito;181.51;2024;mañana;59
572;SUPERI;Ciclovías mano doble;12;Saavedra;50.21;2024;mañana;245
18217;15 DE NOVIEMBRE DE 1889;Ciclovías mano doble;4;Parque Patricios;137.30;2024;mañana;28
19415;RONDEAU;Ciclovías mano doble;5;Boedo;59.65;2024;mañana;0
13618;LINIERS VIRREY;Ciclovías mano doble;5;Almagro;57.68;2024;mañana;0
18180;USPALLATA;Ciclovías mano doble;4;Barracas;78.08;2024;mañana;0
4484;GUATEMALA;Ciclovías mano doble;14;Palermo;129.34;2024;mañana;86
1312;SUPERI;Ciclovías mano doble;12;Saavedra;141.13;2024;mañana;245
1462;IBERA;Ciclovías mano doble;13;Nuñez;100.00;2024;mañana;102
9529;TUCUMAN;Ciclovías mano doble;1;San Nicolas;137.66;2024;mañana;125
13423;DIAZ, CESAR, GRAL.;Ciclovías mano doble;11;Villa Santa Rita;136.76;2024;mañana;48
3990;LUGONES;Ciclovías mano doble;12;Villa Urquiza;121.93;2024;mañana;76
11840;ALSINA, ADOLFO;Ciclovías mano única;1;Monserrat;135.52;2024;mañana;0
1368;MILLER;Ciclovías mano doble;12;Saavedra;91.71;2024;mañana;47
5479;ROSETI;Ciclovías mano doble;15;Chacarita;108.52;2024;mañana;67
12566;ALSINA, ADOLFO;Ciclovías mano doble;3;Balvanera;157.48;2024;mañana;0
30305;PEDRAZA, MANUELA;Ciclovías mano doble;12;Villa Urquiza;30.40;2024;mañana;28
16922;TACUARI;Ciclovías mano doble;4;Barracas;147.86;2024;mañana;215
9877;ECUADOR;Ciclovías mano doble;3;Balvanera;160.70;2024;mañana;86
8559;PADILLA;Ciclovías mano doble;15;Villa Crespo;130.27;2024;mañana;130
19597;PICHEUTA;Ciclovías mano doble;7;Parque Chacabuco;62.02;2024;mañana;13
11785;ALSINA, ADOLFO;Ciclovías mano única;1;Monserrat;132.00;2024;mañana;0
22678;PATRON;Ciclovías mano doble;9;Liniers;86.39;2024;mañana;48
8277;ALVEAR, MARCELO T. DE;Ciclovías mano doble;1;Retiro;36.87;2024;mañana;73
13644;CHILE;Ciclovías mano doble;3;Balvanera;138.82;2024;mañana;88
15346;CHIVILCOY;Ciclovías mano doble;10;Floresta;68.84;2024;mañana;70
18682;RONDEAU;Ciclovías mano doble;4;Parque Patricios;151.53;2024;mañana;0
16268;RINCON;Ciclovías mano doble;3;San Cristobal;134.81;2024;mañana;0
4995;ARENAL, CONCEPCION;Ciclovías mano doble;13;Colegiales;80.16;2024;mañana;67
13509;CHILE;Ciclovías mano doble;1;Monserrat;146.73;2024;mañana;88
15863;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;64.94;2024;mañana;45
1454;AMENABAR;Ciclovías mano doble;13;Nuñez;142.16;2024;mañana;76
21721;RODO, JOSE E.;Ciclovías mano doble;9;Parque Avellaneda;73.52;2024;mañana;13
17937;HORNOS, GRAL.;Ciclovías mano doble;4;Barracas;228.44;2024;mañana;48
12088;ALSINA, ADOLFO;Ciclovías mano doble;3;Balvanera;138.90;2024;mañana;0
15198;ESTADOS UNIDOS;Ciclovías mano doble;5;Boedo;71.87;2024;mañana;78
8365;ALVEAR, MARCELO T. DE;Ciclovías mano doble;2;Recoleta;122.39;2024;mañana;73
4424;BLANCO ENCALADA;Ciclovías mano doble;12;Villa Urquiza;119.90;2024;mañana;76
17439;ESTRADA;Ciclovías mano doble;7;Parque Chacabuco;121.80;2024;mañana;23
6865;GORRITI;Ciclovías mano doble;14;Palermo;111.19;2024;mañana;110
4897;ARENAL, CONCEPCION;Ciclovías mano doble;13;Colegiales;128.28;2024;mañana;67
10334;SUIPACHA;Ciclovías mano doble;1;San Nicolas;140.11;2024;mañana;214
2620;BLANCO ENCALADA;Ciclovías mano doble;13;Belgrano;169.93;2024;mañana;76
17982;MORON;Ciclovías mano doble;10;Villa Luro;131.76;2024;mañana;55
7641;SAN MARTIN;Ciclovías mano doble;1;Retiro;191.80;2024;mañana;89
5095;ROSETI;Ciclovías mano doble;15;Villa Ortuzar;131.66;2024;mañana;67
12370;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;138.47;2024;mañana;45
18937;BONIFACIO, JOSE;Ciclovías mano doble;10;Floresta;108.09;2024;mañana;37
1519;BLANCO ENCALADA;Ciclovías mano doble;13;Belgrano;5.89;2024;mañana;76
10923;POTOSI;Ciclovías mano doble;5;Almagro;157.19;2024;mañana;118
7002;GRIVEO;Ciclovías mano doble;11;Villa Devoto;52.61;2024;mañana;33
4766;GRIVEO;Ciclovías mano doble;12;Villa Pueyrredon;129.35;2024;mañana;33
13069;TACUARI;Ciclovías mano doble;1;Monserrat;119.16;2024;mañana;215
3439;MILLER;Ciclovías mano doble;12;Villa Urquiza;103.26;2024;mañana;47
12328;CEVALLOS, VIRREY;Ciclovías mano doble;1;Monserrat;131.06;2024;mañana;172
23850;RODO, JOSE E.;Ciclovías mano doble;9;Mataderos;105.33;2024;mañana;13
1898;IBERA;Ciclovías mano doble;12;Coghlan;103.86;2024;mañana;102
9935;SAN MARTIN;Ciclovías mano doble;1;San Nicolas;122.35;2024;mañana;89
18379;BONIFACIO, JOSE;Ciclovías mano doble;7;Flores;136.28;2024;mañana;37
19000;HORNOS, GRAL.;Ciclovías mano doble;4;Barracas;171.49;2024;mañana;48
3784;SUPERI;Ciclovías mano doble;13;Colegiales;40.47;2024;mañana;245
5586;GODOY CRUZ;Ciclovías mano doble;14;Palermo;120.27;2024;mañana;86
5956;NUEVA YORK;Ciclovías mano doble;15;Agronomia;91.70;2024;mañana;5
8463;ACUÑA DE FIGUEROA, FRANCISCO;Ciclovías mano doble;14;Palermo;146.58;2024;mañana;74
14309;RINCON;Ciclovías mano doble;3;San Cristobal;131.19;2024;mañana;0
7075;FRENCH;Ciclovías mano doble;2;Recoleta;126.53;2024;mañana;70
16209;TREINTA Y TRES ORIENTALES;Ciclovías mano doble;5;Boedo;94.10;2024;mañana;52
4119;LA PAMPA;Ciclovías mano doble;12;Villa Urquiza;103.86;2024;mañana;245
2122;PEDRAZA, MANUELA;Ciclovías mano doble;12;Villa Urquiza;99.78;2024;mañana;28
3895;SUPERI;Ciclovías mano doble;13;Colegiales;97.72;2024;mañana;245
13186;CHIVILCOY;Ciclovías mano doble;10;Monte Castro;144.84;2024;mañana;70
12187;ALSINA, ADOLFO;Ciclovías mano doble;3;Balvanera;140.58;2024;mañana;0
6939;GRIVEO;Ciclovías mano doble;11;Villa Devoto;76.20;2024;mañana;33
11327;CHIVILCOY;Ciclovías mano doble;11;Villa Devoto;104.38;2024;mañana;70
4422;LA PAMPA;Ciclovías mano doble;12;Villa Urquiza;69.33;2024;mañana;245
14090;DEAN FUNES;Ciclovías mano doble;3;Balvanera;99.37;2024;mañana;57
13227;DIAZ, CESAR, GRAL.;Ciclovías mano doble;11;Villa Santa Rita;137.72;2024;mañana;48
18962;DOBLAS;Ciclovías mano doble;7;Parque Chacabuco;90.50;2024;mañana;59
15912;SASTRE, MARCOS;Ciclovías mano doble;10;Versalles;99.21;2024;mañana;45
26951;UNANUE;Ciclovías mano única;8;Villa Lugano;103.33;2024;mañana;1
17647;ESTRADA;Ciclovías mano doble;7;Parque Chacabuco;59.55;2024;mañana;23
17012;BOLIVAR;Ciclovías mano doble;4;Barracas;25.12;2024;mañana;25
15719;DOBLAS;Ciclovías mano doble;6;Caballito;79.96;2024;mañana;59
12467;LINIERS VIRREY;Ciclovías mano doble;5;Almagro;139.97;2024;mañana;0
12046;VALLESE, FELIPE;Ciclovías mano doble;6;Caballito;29.95;2024;mañana;39
1188;MILLER;Ciclovías mano doble;12;Saavedra;100.84;2024;mañana;47
16072;RIGLOS;Ciclovías mano doble;6;Caballito;158.70;2024;mañana;78
24674;POLA;Ciclovías mano doble;9;Mataderos;145.34;2024;mañana;39
24150;PATRON;Ciclovías mano doble;9;Liniers;103.31;2024;mañana;48
8209;ALVEAR, MARCELO T. DE;Ciclovías mano doble;1;Retiro;135.16;2024;mañana;73
